n_loops,bead_idx,replicate,mutant,date,salt,hmgb1
0,12,30,12SpacG11T,190516,Mg,80
0,13,30,12SpacG11T,190516,Mg,80
0,14,30,12SpacG11T,190516,Mg,80
0,15,30,12SpacG11T,190516,Mg,80
0,16,30,12SpacG11T,190516,Mg,80
0,17,30,12SpacG11T,190516,Mg,80
1,0,31,12SpacG11T,190516,Mg,80
0,1,31,12SpacG11T,190516,Mg,80
0,2,31,12SpacG11T,190516,Mg,80
0,3,31,12SpacG11T,190516,Mg,80
1,4,31,12SpacG11T,190516,Mg,80
0,5,31,12SpacG11T,190516,Mg,80
5,6,31,12SpacG11T,190516,Mg,80
0,7,31,12SpacG11T,190516,Mg,80
0,8,31,12SpacG11T,190516,Mg,80
1,9,31,12SpacG11T,190516,Mg,80
0,10,31,12SpacG11T,190516,Mg,80
5,11,31,12SpacG11T,190516,Mg,80
0,12,31,12SpacG11T,190516,Mg,80
0,13,31,12SpacG11T,190516,Mg,80
7,14,31,12SpacG11T,190516,Mg,80
0,15,31,12SpacG11T,190516,Mg,80
0,16,31,12SpacG11T,190516,Mg,80
1,17,31,12SpacG11T,190516,Mg,80
0,18,31,12SpacG11T,190516,Mg,80
0,19,31,12SpacG11T,190516,Mg,80
0,20,31,12SpacG11T,190516,Mg,80
0,0,32,12SpacG11T,190516,Mg,80
0,1,32,12SpacG11T,190516,Mg,80
0,2,32,12SpacG11T,190516,Mg,80
0,3,32,12SpacG11T,190516,Mg,80
1,4,32,12SpacG11T,190516,Mg,80
0,5,32,12SpacG11T,190516,Mg,80
0,6,32,12SpacG11T,190516,Mg,80
0,7,32,12SpacG11T,190516,Mg,80
0,8,32,12SpacG11T,190516,Mg,80
0,9,32,12SpacG11T,190516,Mg,80
0,10,32,12SpacG11T,190516,Mg,80
0,11,32,12SpacG11T,190516,Mg,80
0,12,32,12SpacG11T,190516,Mg,80
0,13,32,12SpacG11T,190516,Mg,80
0,14,32,12SpacG11T,190516,Mg,80
1,15,32,12SpacG11T,190516,Mg,80
0,16,32,12SpacG11T,190516,Mg,80
0,17,32,12SpacG11T,190516,Mg,80
0,18,32,12SpacG11T,190516,Mg,80
0,19,32,12SpacG11T,190516,Mg,80
0,20,32,12SpacG11T,190516,Mg,80
0,21,32,12SpacG11T,190516,Mg,80
0,0,33,12SpacG11T,190516,Mg,80
0,1,33,12SpacG11T,190516,Mg,80
1,2,33,12SpacG11T,190516,Mg,80
0,3,33,12SpacG11T,190516,Mg,80
0,4,33,12SpacG11T,190516,Mg,80
0,5,33,12SpacG11T,190516,Mg,80
0,6,33,12SpacG11T,190516,Mg,80
0,7,33,12SpacG11T,190516,Mg,80
0,8,33,12SpacG11T,190516,Mg,80
0,9,33,12SpacG11T,190516,Mg,80
1,10,33,12SpacG11T,190516,Mg,80
0,11,33,12SpacG11T,190516,Mg,80
0,12,33,12SpacG11T,190516,Mg,80
0,13,33,12SpacG11T,190516,Mg,80
0,14,33,12SpacG11T,190516,Mg,80
0,15,33,12SpacG11T,190516,Mg,80
0,16,33,12SpacG11T,190516,Mg,80
0,17,33,12SpacG11T,190516,Mg,80
0,0,34,12SpacG11T,190516,Mg,80
0,1,34,12SpacG11T,190516,Mg,80
0,2,34,12SpacG11T,190516,Mg,80
0,3,34,12SpacG11T,190516,Mg,80
0,4,34,12SpacG11T,190516,Mg,80
0,5,34,12SpacG11T,190516,Mg,80
1,6,34,12SpacG11T,190516,Mg,80
0,7,34,12SpacG11T,190516,Mg,80
0,8,34,12SpacG11T,190516,Mg,80
0,9,34,12SpacG11T,190516,Mg,80
0,10,34,12SpacG11T,190516,Mg,80
1,11,34,12SpacG11T,190516,Mg,80
0,12,34,12SpacG11T,190516,Mg,80
0,13,34,12SpacG11T,190516,Mg,80
0,14,34,12SpacG11T,190516,Mg,80
5,0,35,12SpacG11T,190516,Mg,80
0,1,35,12SpacG11T,190516,Mg,80
0,2,35,12SpacG11T,190516,Mg,80
0,3,35,12SpacG11T,190516,Mg,80
1,4,35,12SpacG11T,190516,Mg,80
0,5,35,12SpacG11T,190516,Mg,80
0,6,35,12SpacG11T,190516,Mg,80
0,7,35,12SpacG11T,190516,Mg,80
0,8,35,12SpacG11T,190516,Mg,80
0,9,35,12SpacG11T,190516,Mg,80
0,10,35,12SpacG11T,190516,Mg,80
0,11,35,12SpacG11T,190516,Mg,80
1,12,35,12SpacG11T,190516,Mg,80
1,13,35,12SpacG11T,190516,Mg,80
0,14,35,12SpacG11T,190516,Mg,80
0,15,35,12SpacG11T,190516,Mg,80
0,16,35,12SpacG11T,190516,Mg,80
0,17,35,12SpacG11T,190516,Mg,80
0,0,36,12SpacG11T,190516,Mg,80
0,1,36,12SpacG11T,190516,Mg,80
0,2,36,12SpacG11T,190516,Mg,80
0,3,36,12SpacG11T,190516,Mg,80
0,4,36,12SpacG11T,190516,Mg,80
1,5,36,12SpacG11T,190516,Mg,80
0,6,36,12SpacG11T,190516,Mg,80
1,7,36,12SpacG11T,190516,Mg,80
0,8,36,12SpacG11T,190516,Mg,80
0,9,36,12SpacG11T,190516,Mg,80
0,10,36,12SpacG11T,190516,Mg,80
0,11,36,12SpacG11T,190516,Mg,80
0,12,36,12SpacG11T,190516,Mg,80
1,13,36,12SpacG11T,190516,Mg,80
1,14,36,12SpacG11T,190516,Mg,80
0,15,36,12SpacG11T,190516,Mg,80
1,16,36,12SpacG11T,190516,Mg,80
6,17,36,12SpacG11T,190516,Mg,80
1,18,36,12SpacG11T,190516,Mg,80
2,19,36,12SpacG11T,190516,Mg,80
0,0,37,12SpacG11T,190516,Mg,80
0,1,37,12SpacG11T,190516,Mg,80
0,2,37,12SpacG11T,190516,Mg,80
0,3,37,12SpacG11T,190516,Mg,80
0,4,37,12SpacG11T,190516,Mg,80
0,5,37,12SpacG11T,190516,Mg,80
0,6,37,12SpacG11T,190516,Mg,80
0,7,37,12SpacG11T,190516,Mg,80
0,8,37,12SpacG11T,190516,Mg,80
0,9,37,12SpacG11T,190516,Mg,80
0,10,37,12SpacG11T,190516,Mg,80
0,11,37,12SpacG11T,190516,Mg,80
0,12,37,12SpacG11T,190516,Mg,80
0,13,37,12SpacG11T,190516,Mg,80
0,14,37,12SpacG11T,190516,Mg,80
0,15,37,12SpacG11T,190516,Mg,80
1,16,37,12SpacG11T,190516,Mg,80
2,17,37,12SpacG11T,190516,Mg,80
0,0,38,12SpacG11T,190516,Mg,80
0,1,38,12SpacG11T,190516,Mg,80
0,2,38,12SpacG11T,190516,Mg,80
0,3,38,12SpacG11T,190516,Mg,80
0,4,38,12SpacG11T,190516,Mg,80
0,5,38,12SpacG11T,190516,Mg,80
0,6,38,12SpacG11T,190516,Mg,80
0,7,38,12SpacG11T,190516,Mg,80
0,8,38,12SpacG11T,190516,Mg,80
0,9,38,12SpacG11T,190516,Mg,80
2,10,38,12SpacG11T,190516,Mg,80
0,11,38,12SpacG11T,190516,Mg,80
0,12,38,12SpacG11T,190516,Mg,80
0,13,38,12SpacG11T,190516,Mg,80
0,14,38,12SpacG11T,190516,Mg,80
0,15,38,12SpacG11T,190516,Mg,80
0,16,38,12SpacG11T,190516,Mg,80
0,17,38,12SpacG11T,190516,Mg,80
0,18,38,12SpacG11T,190516,Mg,80
0,19,38,12SpacG11T,190516,Mg,80
0,20,38,12SpacG11T,190516,Mg,80
0,21,38,12SpacG11T,190516,Mg,80
0,22,38,12SpacG11T,190516,Mg,80
0,23,38,12SpacG11T,190516,Mg,80
0,24,38,12SpacG11T,190516,Mg,80
0,25,38,12SpacG11T,190516,Mg,80
0,26,38,12SpacG11T,190516,Mg,80
0,27,38,12SpacG11T,190516,Mg,80
0,28,38,12SpacG11T,190516,Mg,80
0,0,39,12SpacG11T,190516,Mg,80
0,1,39,12SpacG11T,190516,Mg,80
0,2,39,12SpacG11T,190516,Mg,80
0,3,39,12SpacG11T,190516,Mg,80
1,4,39,12SpacG11T,190516,Mg,80
0,5,39,12SpacG11T,190516,Mg,80
0,6,39,12SpacG11T,190516,Mg,80
0,7,39,12SpacG11T,190516,Mg,80
0,8,39,12SpacG11T,190516,Mg,80
0,9,39,12SpacG11T,190516,Mg,80
0,10,39,12SpacG11T,190516,Mg,80
0,11,39,12SpacG11T,190516,Mg,80
0,12,39,12SpacG11T,190516,Mg,80
0,13,39,12SpacG11T,190516,Mg,80
0,14,39,12SpacG11T,190516,Mg,80
0,15,39,12SpacG11T,190516,Mg,80
0,16,39,12SpacG11T,190516,Mg,80
0,17,39,12SpacG11T,190516,Mg,80
0,18,39,12SpacG11T,190516,Mg,80
0,19,39,12SpacG11T,190516,Mg,80
0,20,39,12SpacG11T,190516,Mg,80
0,21,39,12SpacG11T,190516,Mg,80
0,22,39,12SpacG11T,190516,Mg,80
0,23,39,12SpacG11T,190516,Mg,80
0,24,39,12SpacG11T,190516,Mg,80
0,0,40,12SpacG11T,190516,Mg,80
1,1,40,12SpacG11T,190516,Mg,80
0,2,40,12SpacG11T,190516,Mg,80
0,3,40,12SpacG11T,190516,Mg,80
0,4,40,12SpacG11T,190516,Mg,80
0,5,40,12SpacG11T,190516,Mg,80
0,6,40,12SpacG11T,190516,Mg,80
0,7,40,12SpacG11T,190516,Mg,80
0,8,40,12SpacG11T,190516,Mg,80
0,9,40,12SpacG11T,190516,Mg,80
0,10,40,12SpacG11T,190516,Mg,80
0,11,40,12SpacG11T,190516,Mg,80
0,12,40,12SpacG11T,190516,Mg,80
0,13,40,12SpacG11T,190516,Mg,80
0,14,40,12SpacG11T,190516,Mg,80
0,15,40,12SpacG11T,190516,Mg,80
0,16,40,12SpacG11T,190516,Mg,80
0,17,40,12SpacG11T,190516,Mg,80
0,18,40,12SpacG11T,190516,Mg,80
0,19,40,12SpacG11T,190516,Mg,80
0,20,40,12SpacG11T,190516,Mg,80
1,21,40,12SpacG11T,190516,Mg,80
0,0,41,12SpacG11T,190516,Mg,80
0,1,41,12SpacG11T,190516,Mg,80
0,2,41,12SpacG11T,190516,Mg,80
0,3,41,12SpacG11T,190516,Mg,80
0,4,41,12SpacG11T,190516,Mg,80
0,5,41,12SpacG11T,190516,Mg,80
0,6,41,12SpacG11T,190516,Mg,80
0,7,41,12SpacG11T,190516,Mg,80
1,8,41,12SpacG11T,190516,Mg,80
0,9,41,12SpacG11T,190516,Mg,80
0,10,41,12SpacG11T,190516,Mg,80
0,11,41,12SpacG11T,190516,Mg,80
0,12,41,12SpacG11T,190516,Mg,80
1,13,41,12SpacG11T,190516,Mg,80
1,14,41,12SpacG11T,190516,Mg,80
0,15,41,12SpacG11T,190516,Mg,80
0,16,41,12SpacG11T,190516,Mg,80
1,17,41,12SpacG11T,190516,Mg,80
0,18,41,12SpacG11T,190516,Mg,80
0,19,41,12SpacG11T,190516,Mg,80
0,20,41,12SpacG11T,190516,Mg,80
0,21,41,12SpacG11T,190516,Mg,80
0,0,42,12SpacG11T,190516,Mg,80
0,1,42,12SpacG11T,190516,Mg,80
0,2,42,12SpacG11T,190516,Mg,80
0,3,42,12SpacG11T,190516,Mg,80
0,4,42,12SpacG11T,190516,Mg,80
0,5,42,12SpacG11T,190516,Mg,80
0,6,42,12SpacG11T,190516,Mg,80
0,7,42,12SpacG11T,190516,Mg,80
0,8,42,12SpacG11T,190516,Mg,80
0,9,42,12SpacG11T,190516,Mg,80
0,10,42,12SpacG11T,190516,Mg,80
0,11,42,12SpacG11T,190516,Mg,80
1,12,42,12SpacG11T,190516,Mg,80
0,13,42,12SpacG11T,190516,Mg,80
0,14,42,12SpacG11T,190516,Mg,80
1,15,42,12SpacG11T,190516,Mg,80
0,16,42,12SpacG11T,190516,Mg,80
0,17,42,12SpacG11T,190516,Mg,80
0,18,42,12SpacG11T,190516,Mg,80
0,19,42,12SpacG11T,190516,Mg,80
0,20,42,12SpacG11T,190516,Mg,80
0,0,43,12SpacG11T,190516,Mg,80
0,1,43,12SpacG11T,190516,Mg,80
0,2,43,12SpacG11T,190516,Mg,80
0,3,43,12SpacG11T,190516,Mg,80
0,4,43,12SpacG11T,190516,Mg,80
0,5,43,12SpacG11T,190516,Mg,80
0,6,43,12SpacG11T,190516,Mg,80
0,7,43,12SpacG11T,190516,Mg,80
0,8,43,12SpacG11T,190516,Mg,80
0,9,43,12SpacG11T,190516,Mg,80
0,10,43,12SpacG11T,190516,Mg,80
0,11,43,12SpacG11T,190516,Mg,80
0,12,43,12SpacG11T,190516,Mg,80
1,13,43,12SpacG11T,190516,Mg,80
0,14,43,12SpacG11T,190516,Mg,80
0,15,43,12SpacG11T,190516,Mg,80
0,16,43,12SpacG11T,190516,Mg,80
0,17,43,12SpacG11T,190516,Mg,80
7,18,43,12SpacG11T,190516,Mg,80
0,19,43,12SpacG11T,190516,Mg,80
0,20,43,12SpacG11T,190516,Mg,80
1,21,43,12SpacG11T,190516,Mg,80
0,22,43,12SpacG11T,190516,Mg,80
0,23,43,12SpacG11T,190516,Mg,80
0,24,43,12SpacG11T,190516,Mg,80
1,25,43,12SpacG11T,190516,Mg,80
0,26,43,12SpacG11T,190516,Mg,80
1,27,43,12SpacG11T,190516,Mg,80
0,0,44,12SpacG11T,190516,Mg,80
0,1,44,12SpacG11T,190516,Mg,80
0,2,44,12SpacG11T,190516,Mg,80
0,3,44,12SpacG11T,190516,Mg,80
0,4,44,12SpacG11T,190516,Mg,80
0,5,44,12SpacG11T,190516,Mg,80
0,6,44,12SpacG11T,190516,Mg,80
0,7,44,12SpacG11T,190516,Mg,80
0,8,44,12SpacG11T,190516,Mg,80
0,9,44,12SpacG11T,190516,Mg,80
0,10,44,12SpacG11T,190516,Mg,80
0,11,44,12SpacG11T,190516,Mg,80
0,12,44,12SpacG11T,190516,Mg,80
0,13,44,12SpacG11T,190516,Mg,80
0,14,44,12SpacG11T,190516,Mg,80
0,15,44,12SpacG11T,190516,Mg,80
0,16,44,12SpacG11T,190516,Mg,80
0,17,44,12SpacG11T,190516,Mg,80
0,18,44,12SpacG11T,190516,Mg,80
0,19,44,12SpacG11T,190516,Mg,80
0,20,44,12SpacG11T,190516,Mg,80
0,21,44,12SpacG11T,190516,Mg,80
0,22,44,12SpacG11T,190516,Mg,80
0,23,44,12SpacG11T,190516,Mg,80
0,24,44,12SpacG11T,190516,Mg,80
0,25,44,12SpacG11T,190516,Mg,80
0,26,44,12SpacG11T,190516,Mg,80
0,27,44,12SpacG11T,190516,Mg,80
1,0,1,12CodC6A,170816,Mg,80
0,1,1,12CodC6A,170816,Mg,80
0,2,1,12CodC6A,170816,Mg,80
0,3,1,12CodC6A,170816,Mg,80
0,4,1,12CodC6A,170816,Mg,80
0,5,1,12CodC6A,170816,Mg,80
0,6,1,12CodC6A,170816,Mg,80
0,7,1,12CodC6A,170816,Mg,80
0,8,1,12CodC6A,170816,Mg,80
0,9,1,12CodC6A,170816,Mg,80
0,10,1,12CodC6A,170816,Mg,80
0,11,1,12CodC6A,170816,Mg,80
0,12,1,12CodC6A,170816,Mg,80
0,0,2,12CodC6A,170816,Mg,80
0,1,2,12CodC6A,170816,Mg,80
0,2,2,12CodC6A,170816,Mg,80
0,3,2,12CodC6A,170816,Mg,80
0,4,2,12CodC6A,170816,Mg,80
0,5,2,12CodC6A,170816,Mg,80
0,6,2,12CodC6A,170816,Mg,80
1,7,2,12CodC6A,170816,Mg,80
0,8,2,12CodC6A,170816,Mg,80
1,9,2,12CodC6A,170816,Mg,80
0,10,2,12CodC6A,170816,Mg,80
0,11,2,12CodC6A,170816,Mg,80
0,12,2,12CodC6A,170816,Mg,80
0,13,2,12CodC6A,170816,Mg,80
0,14,2,12CodC6A,170816,Mg,80
1,15,2,12CodC6A,170816,Mg,80
0,16,2,12CodC6A,170816,Mg,80
0,17,2,12CodC6A,170816,Mg,80
0,18,2,12CodC6A,170816,Mg,80
0,19,2,12CodC6A,170816,Mg,80
0,0,3,12CodC6A,170816,Mg,80
0,1,3,12CodC6A,170816,Mg,80
0,2,3,12CodC6A,170816,Mg,80
0,3,3,12CodC6A,170816,Mg,80
1,4,3,12CodC6A,170816,Mg,80
0,5,3,12CodC6A,170816,Mg,80
0,6,3,12CodC6A,170816,Mg,80
1,7,3,12CodC6A,170816,Mg,80
0,8,3,12CodC6A,170816,Mg,80
0,9,3,12CodC6A,170816,Mg,80
1,10,3,12CodC6A,170816,Mg,80
0,11,3,12CodC6A,170816,Mg,80
0,12,3,12CodC6A,170816,Mg,80
0,13,3,12CodC6A,170816,Mg,80
0,14,3,12CodC6A,170816,Mg,80
0,15,3,12CodC6A,170816,Mg,80
0,16,3,12CodC6A,170816,Mg,80
0,17,3,12CodC6A,170816,Mg,80
1,18,3,12CodC6A,170816,Mg,80
0,19,3,12CodC6A,170816,Mg,80
0,20,3,12CodC6A,170816,Mg,80
0,21,3,12CodC6A,170816,Mg,80
0,0,4,12CodC6A,170816,Mg,80
0,1,4,12CodC6A,170816,Mg,80
1,2,4,12CodC6A,170816,Mg,80
0,3,4,12CodC6A,170816,Mg,80
0,4,4,12CodC6A,170816,Mg,80
0,5,4,12CodC6A,170816,Mg,80
0,6,4,12CodC6A,170816,Mg,80
0,7,4,12CodC6A,170816,Mg,80
1,8,4,12CodC6A,170816,Mg,80
0,9,4,12CodC6A,170816,Mg,80
0,10,4,12CodC6A,170816,Mg,80
0,11,4,12CodC6A,170816,Mg,80
1,0,5,12CodC6A,170816,Mg,80
0,1,5,12CodC6A,170816,Mg,80
0,2,5,12CodC6A,170816,Mg,80
0,3,5,12CodC6A,170816,Mg,80
0,4,5,12CodC6A,170816,Mg,80
1,5,5,12CodC6A,170816,Mg,80
0,6,5,12CodC6A,170816,Mg,80
0,7,5,12CodC6A,170816,Mg,80
0,8,5,12CodC6A,170816,Mg,80
0,9,5,12CodC6A,170816,Mg,80
0,10,5,12CodC6A,170816,Mg,80
0,11,5,12CodC6A,170816,Mg,80
0,0,6,12CodC6A,170816,Mg,80
0,1,6,12CodC6A,170816,Mg,80
0,2,6,12CodC6A,170816,Mg,80
0,3,6,12CodC6A,170816,Mg,80
1,4,6,12CodC6A,170816,Mg,80
0,5,6,12CodC6A,170816,Mg,80
0,6,6,12CodC6A,170816,Mg,80
0,7,6,12CodC6A,170816,Mg,80
2,8,6,12CodC6A,170816,Mg,80
0,9,6,12CodC6A,170816,Mg,80
0,10,6,12CodC6A,170816,Mg,80
0,11,6,12CodC6A,170816,Mg,80
0,12,6,12CodC6A,170816,Mg,80
1,0,7,12CodC6A,170816,Mg,80
0,1,7,12CodC6A,170816,Mg,80
0,2,7,12CodC6A,170816,Mg,80
0,3,7,12CodC6A,170816,Mg,80
0,4,7,12CodC6A,170816,Mg,80
0,5,7,12CodC6A,170816,Mg,80
0,6,7,12CodC6A,170816,Mg,80
0,7,7,12CodC6A,170816,Mg,80
0,8,7,12CodC6A,170816,Mg,80
1,9,7,12CodC6A,170816,Mg,80
1,10,7,12CodC6A,170816,Mg,80
0,11,7,12CodC6A,170816,Mg,80
0,12,7,12CodC6A,170816,Mg,80
0,13,7,12CodC6A,170816,Mg,80
0,14,7,12CodC6A,170816,Mg,80
0,15,7,12CodC6A,170816,Mg,80
0,16,7,12CodC6A,170816,Mg,80
0,17,7,12CodC6A,170816,Mg,80
0,18,7,12CodC6A,170816,Mg,80
0,19,7,12CodC6A,170816,Mg,80
0,20,7,12CodC6A,170816,Mg,80
0,21,7,12CodC6A,170816,Mg,80
1,22,7,12CodC6A,170816,Mg,80
2,0,1,12SpacG11T,190613,Ca,160
2,1,1,12SpacG11T,190613,Ca,160
2,2,1,12SpacG11T,190613,Ca,160
0,3,1,12SpacG11T,190613,Ca,160
0,4,1,12SpacG11T,190613,Ca,160
0,5,1,12SpacG11T,190613,Ca,160
1,6,1,12SpacG11T,190613,Ca,160
0,7,1,12SpacG11T,190613,Ca,160
6,8,1,12SpacG11T,190613,Ca,160
2,9,1,12SpacG11T,190613,Ca,160
7,0,2,12SpacG11T,190613,Ca,160
3,1,2,12SpacG11T,190613,Ca,160
2,2,2,12SpacG11T,190613,Ca,160
6,3,2,12SpacG11T,190613,Ca,160
0,4,2,12SpacG11T,190613,Ca,160
2,5,2,12SpacG11T,190613,Ca,160
1,6,2,12SpacG11T,190613,Ca,160
4,7,2,12SpacG11T,190613,Ca,160
5,8,2,12SpacG11T,190613,Ca,160
2,9,2,12SpacG11T,190613,Ca,160
0,10,2,12SpacG11T,190613,Ca,160
8,11,2,12SpacG11T,190613,Ca,160
0,0,3,12SpacG11T,190613,Ca,160
0,1,3,12SpacG11T,190613,Ca,160
2,2,3,12SpacG11T,190613,Ca,160
4,3,3,12SpacG11T,190613,Ca,160
0,4,3,12SpacG11T,190613,Ca,160
6,5,3,12SpacG11T,190613,Ca,160
0,6,3,12SpacG11T,190613,Ca,160
0,7,3,12SpacG11T,190613,Ca,160
2,8,3,12SpacG11T,190613,Ca,160
3,9,3,12SpacG11T,190613,Ca,160
1,10,3,12SpacG11T,190613,Ca,160
0,11,3,12SpacG11T,190613,Ca,160
2,12,3,12SpacG11T,190613,Ca,160
0,13,3,12SpacG11T,190613,Ca,160
0,14,3,12SpacG11T,190613,Ca,160
0,15,3,12SpacG11T,190613,Ca,160
0,0,4,12SpacG11T,190613,Ca,160
1,1,4,12SpacG11T,190613,Ca,160
1,2,4,12SpacG11T,190613,Ca,160
1,3,4,12SpacG11T,190613,Ca,160
0,4,4,12SpacG11T,190613,Ca,160
0,5,4,12SpacG11T,190613,Ca,160
6,0,5,12SpacG11T,190613,Ca,160
0,1,5,12SpacG11T,190613,Ca,160
2,2,5,12SpacG11T,190613,Ca,160
0,3,5,12SpacG11T,190613,Ca,160
0,4,5,12SpacG11T,190613,Ca,160
1,5,5,12SpacG11T,190613,Ca,160
0,6,5,12SpacG11T,190613,Ca,160
4,7,5,12SpacG11T,190613,Ca,160
1,8,5,12SpacG11T,190613,Ca,160
1,9,5,12SpacG11T,190613,Ca,160
0,10,5,12SpacG11T,190613,Ca,160
10,11,5,12SpacG11T,190613,Ca,160
0,0,6,12SpacG11T,190613,Ca,160
0,1,6,12SpacG11T,190613,Ca,160
0,2,6,12SpacG11T,190613,Ca,160
0,3,6,12SpacG11T,190613,Ca,160
0,4,6,12SpacG11T,190613,Ca,160
1,5,6,12SpacG11T,190613,Ca,160
2,6,6,12SpacG11T,190613,Ca,160
1,7,6,12SpacG11T,190613,Ca,160
1,8,6,12SpacG11T,190613,Ca,160
0,9,6,12SpacG11T,190613,Ca,160
0,10,6,12SpacG11T,190613,Ca,160
0,11,6,12SpacG11T,190613,Ca,160
0,0,7,12SpacG11T,190613,Ca,160
1,1,7,12SpacG11T,190613,Ca,160
3,2,7,12SpacG11T,190613,Ca,160
2,3,7,12SpacG11T,190613,Ca,160
5,4,7,12SpacG11T,190613,Ca,160
0,5,7,12SpacG11T,190613,Ca,160
0,6,7,12SpacG11T,190613,Ca,160
0,7,7,12SpacG11T,190613,Ca,160
0,8,7,12SpacG11T,190613,Ca,160
0,9,7,12SpacG11T,190613,Ca,160
2,10,7,12SpacG11T,190613,Ca,160
0,11,7,12SpacG11T,190613,Ca,160
2,12,7,12SpacG11T,190613,Ca,160
0,13,7,12SpacG11T,190613,Ca,160
0,14,7,12SpacG11T,190613,Ca,160
0,0,1,12SpacG6A,190425,Mg,80
0,1,1,12SpacG6A,190425,Mg,80
0,2,1,12SpacG6A,190425,Mg,80
1,3,1,12SpacG6A,190425,Mg,80
1,4,1,12SpacG6A,190425,Mg,80
0,0,2,12SpacG6A,190425,Mg,80
0,1,2,12SpacG6A,190425,Mg,80
0,2,2,12SpacG6A,190425,Mg,80
0,3,2,12SpacG6A,190425,Mg,80
1,4,2,12SpacG6A,190425,Mg,80
0,5,2,12SpacG6A,190425,Mg,80
0,6,2,12SpacG6A,190425,Mg,80
0,7,2,12SpacG6A,190425,Mg,80
0,8,2,12SpacG6A,190425,Mg,80
0,9,2,12SpacG6A,190425,Mg,80
0,10,2,12SpacG6A,190425,Mg,80
0,11,2,12SpacG6A,190425,Mg,80
0,12,2,12SpacG6A,190425,Mg,80
0,13,2,12SpacG6A,190425,Mg,80
0,0,3,12SpacG6A,190425,Mg,80
0,1,3,12SpacG6A,190425,Mg,80
0,2,3,12SpacG6A,190425,Mg,80
0,3,3,12SpacG6A,190425,Mg,80
0,4,3,12SpacG6A,190425,Mg,80
0,5,3,12SpacG6A,190425,Mg,80
0,6,3,12SpacG6A,190425,Mg,80
0,7,3,12SpacG6A,190425,Mg,80
1,8,3,12SpacG6A,190425,Mg,80
1,9,3,12SpacG6A,190425,Mg,80
0,10,3,12SpacG6A,190425,Mg,80
0,11,3,12SpacG6A,190425,Mg,80
0,12,3,12SpacG6A,190425,Mg,80
0,13,3,12SpacG6A,190425,Mg,80
0,14,3,12SpacG6A,190425,Mg,80
1,15,3,12SpacG6A,190425,Mg,80
0,16,3,12SpacG6A,190425,Mg,80
0,17,3,12SpacG6A,190425,Mg,80
0,18,3,12SpacG6A,190425,Mg,80
1,0,4,12SpacG6A,190425,Mg,80
0,1,4,12SpacG6A,190425,Mg,80
0,2,4,12SpacG6A,190425,Mg,80
2,3,4,12SpacG6A,190425,Mg,80
0,4,4,12SpacG6A,190425,Mg,80
0,5,4,12SpacG6A,190425,Mg,80
0,6,4,12SpacG6A,190425,Mg,80
1,7,4,12SpacG6A,190425,Mg,80
0,8,4,12SpacG6A,190425,Mg,80
1,9,4,12SpacG6A,190425,Mg,80
1,10,4,12SpacG6A,190425,Mg,80
0,11,4,12SpacG6A,190425,Mg,80
2,12,4,12SpacG6A,190425,Mg,80
0,13,4,12SpacG6A,190425,Mg,80
8,14,4,12SpacG6A,190425,Mg,80
0,0,5,12SpacG6A,190425,Mg,80
0,1,5,12SpacG6A,190425,Mg,80
0,2,5,12SpacG6A,190425,Mg,80
0,3,5,12SpacG6A,190425,Mg,80
0,4,5,12SpacG6A,190425,Mg,80
1,5,5,12SpacG6A,190425,Mg,80
0,6,5,12SpacG6A,190425,Mg,80
0,7,5,12SpacG6A,190425,Mg,80
0,8,5,12SpacG6A,190425,Mg,80
0,9,5,12SpacG6A,190425,Mg,80
0,10,5,12SpacG6A,190425,Mg,80
0,11,5,12SpacG6A,190425,Mg,80
0,12,5,12SpacG6A,190425,Mg,80
0,13,5,12SpacG6A,190425,Mg,80
4,14,5,12SpacG6A,190425,Mg,80
1,15,5,12SpacG6A,190425,Mg,80
0,16,5,12SpacG6A,190425,Mg,80
0,17,5,12SpacG6A,190425,Mg,80
0,18,5,12SpacG6A,190425,Mg,80
0,19,5,12SpacG6A,190425,Mg,80
0,20,5,12SpacG6A,190425,Mg,80
0,21,5,12SpacG6A,190425,Mg,80
0,22,5,12SpacG6A,190425,Mg,80
0,23,5,12SpacG6A,190425,Mg,80
0,24,5,12SpacG6A,190425,Mg,80
0,25,5,12SpacG6A,190425,Mg,80
1,26,5,12SpacG6A,190425,Mg,80
0,0,6,12SpacG6A,190425,Mg,80
1,1,6,12SpacG6A,190425,Mg,80
0,2,6,12SpacG6A,190425,Mg,80
0,3,6,12SpacG6A,190425,Mg,80
0,4,6,12SpacG6A,190425,Mg,80
0,5,6,12SpacG6A,190425,Mg,80
0,6,6,12SpacG6A,190425,Mg,80
0,7,6,12SpacG6A,190425,Mg,80
1,8,6,12SpacG6A,190425,Mg,80
0,9,6,12SpacG6A,190425,Mg,80
0,10,6,12SpacG6A,190425,Mg,80
0,11,6,12SpacG6A,190425,Mg,80
0,12,6,12SpacG6A,190425,Mg,80
0,13,6,12SpacG6A,190425,Mg,80
1,14,6,12SpacG6A,190425,Mg,80
1,15,6,12SpacG6A,190425,Mg,80
0,16,6,12SpacG6A,190425,Mg,80
0,17,6,12SpacG6A,190425,Mg,80
0,0,7,12SpacG6A,190425,Mg,80
0,1,7,12SpacG6A,190425,Mg,80
0,2,7,12SpacG6A,190425,Mg,80
