index,dwell_time_min,cut,replicate,mutant,date
4,1.3205555555555555,0,3,12HeptG7A,190423
0,8.752777777777778,0,5,12HeptG7A,190423
1,5.916111111111111,0,5,12HeptG7A,190423
2,0.9338888888888889,0,5,12HeptG7A,190423
3,1.4672222222222222,0,5,12HeptG7A,190423
4,21.739444444444445,0,5,12HeptG7A,190423
5,0.7205555555555555,0,5,12HeptG7A,190423
6,4.5055555555555555,0,5,12HeptG7A,190423
7,1.8172222222222223,0,5,12HeptG7A,190423
8,0.9655555555555555,0,5,12HeptG7A,190423
9,2.1061111111111113,0,5,12HeptG7A,190423
10,0.945,0,5,12HeptG7A,190423
11,8.401111111111112,0,5,12HeptG7A,190423
12,15.584444444444445,0,5,12HeptG7A,190423
13,38.794444444444444,0,5,12HeptG7A,190423
0,0.7805555555555556,0,8,12HeptG7A,190423
1,1.3894444444444445,0,8,12HeptG7A,190423
2,0.7661111111111111,0,8,12HeptG7A,190423
3,1.3672222222222221,0,8,12HeptG7A,190423
4,2.746111111111111,0,8,12HeptG7A,190423
0,1.8833333333333333,0,9,12HeptG7A,190423
1,2.2605555555555554,0,9,12HeptG7A,190423
2,2.2605555555555554,0,9,12HeptG7A,190423
3,5.767222222222222,0,9,12HeptG7A,190423
4,3.6433333333333335,0,9,12HeptG7A,190423
0,0.7777777777777778,0,10,12HeptG7A,190423
1,3.497777777777778,0,10,12HeptG7A,190423
2,0.7977777777777778,0,10,12HeptG7A,190423
0,0.7855555555555556,0,14,12HeptG7A,190423
1,1.485,0,14,12HeptG7A,190423
2,34.416666666666664,0,14,12HeptG7A,190423
3,0.7416666666666667,0,14,12HeptG7A,190423
4,3.4244444444444446,0,14,12HeptG7A,190423
0,3.4155555555555557,0,15,12HeptG7A,190423
1,9.543888888888889,0,15,12HeptG7A,190423
2,2.7377777777777776,0,15,12HeptG7A,190423
3,0.7872222222222223,0,15,12HeptG7A,190423
4,0.7222222222222222,0,15,12HeptG7A,190423
5,7.809444444444445,0,15,12HeptG7A,190423
0,3.938888888888889,0,16,12HeptG7A,190423
1,0.7161111111111111,0,16,12HeptG7A,190423
2,11.24388888888889,0,16,12HeptG7A,190423
3,20.412777777777777,0,16,12HeptG7A,190423
4,1.3183333333333334,0,16,12HeptG7A,190423
0,3.015,0,17,12HeptG7A,190423
1,0.7738888888888888,0,17,12HeptG7A,190423
0,2.4505555555555554,0,19,12HeptG7A,190423
1,4.914444444444444,0,19,12HeptG7A,190423
2,1.8216666666666668,0,19,12HeptG7A,190423
3,0.8366666666666667,0,19,12HeptG7A,190423
4,0.7555555555555555,0,19,12HeptG7A,190423
5,9.945555555555556,0,19,12HeptG7A,190423
6,0.7944444444444444,0,19,12HeptG7A,190423
0,0.7422222222222222,0,1,12SpacG11C,180523
1,1.826111111111111,0,1,12SpacG11C,180523
2,0.7666666666666667,0,1,12SpacG11C,180523
3,2.9427777777777777,0,1,12SpacG11C,180523
4,1.7855555555555556,0,1,12SpacG11C,180523
0,2.2183333333333333,0,2,12SpacG11C,180523
1,0.7738888888888888,0,2,12SpacG11C,180523
2,42.03777777777778,0,2,12SpacG11C,180523
3,7.095555555555555,0,2,12SpacG11C,180523
4,8.729444444444445,0,2,12SpacG11C,180523
5,2.045,0,2,12SpacG11C,180523
6,2.3494444444444444,0,2,12SpacG11C,180523
7,6.0311111111111115,0,2,12SpacG11C,180523
8,1.9022222222222223,0,2,12SpacG11C,180523
0,0.7294444444444445,0,3,12SpacG11C,180523
1,1.1972222222222222,0,3,12SpacG11C,180523
2,1.1427777777777777,0,3,12SpacG11C,180523
3,0.7238888888888889,0,3,12SpacG11C,180523
4,0.8594444444444445,0,3,12SpacG11C,180523
5,1.2005555555555556,0,3,12SpacG11C,180523
6,1.2916666666666667,0,3,12SpacG11C,180523
7,1.2683333333333333,0,3,12SpacG11C,180523
8,3.0044444444444443,0,3,12SpacG11C,180523
9,0.8766666666666667,0,3,12SpacG11C,180523
10,0.9466666666666667,0,3,12SpacG11C,180523
11,1.44,0,3,12SpacG11C,180523
0,4.299444444444444,0,1,12NonC9T,180201
1,4.858888888888889,0,1,12NonC9T,180201
2,1.0905555555555555,0,1,12NonC9T,180201
3,1.2172222222222222,0,1,12NonC9T,180201
0,1.7144444444444444,0,2,12NonC9T,180201
0,1.3994444444444445,0,5,12NonC9T,180201
1,1.9377777777777778,0,5,12NonC9T,180201
2,1.9211111111111112,0,5,12NonC9T,180201
0,3.8066666666666666,0,6,12NonC9T,180201
1,33.44277777777778,0,6,12NonC9T,180201
2,0.9066666666666666,0,6,12NonC9T,180201
3,1.6883333333333332,0,6,12NonC9T,180201
4,1.3694444444444445,0,6,12NonC9T,180201
5,1.0633333333333332,0,6,12NonC9T,180201
6,1.1005555555555555,0,6,12NonC9T,180201
7,1.3533333333333333,0,6,12NonC9T,180201
0,2.031111111111111,0,1,12HeptG7T,161007
0,3.638888888888889,0,2,12HeptG7T,161007
1,17.734444444444446,0,2,12HeptG7T,161007
2,40.49666666666667,0,2,12HeptG7T,161007
3,49.57388888888889,0,2,12HeptG7T,161007
4,1.5566666666666666,0,2,12HeptG7T,161007
0,1.1016666666666666,0,3,12HeptG7T,161007
1,1.235,0,3,12HeptG7T,161007
2,3.1638888888888888,0,3,12HeptG7T,161007
3,9.296111111111111,0,3,12HeptG7T,161007
4,1.2622222222222221,0,3,12HeptG7T,161007
5,3.6294444444444443,0,3,12HeptG7T,161007
6,9.425555555555556,0,3,12HeptG7T,161007
0,1.0916666666666666,0,6,12HeptG7T,161007
1,2.6033333333333335,0,6,12HeptG7T,161007
2,0.79,0,6,12HeptG7T,161007
3,1.048888888888889,0,6,12HeptG7T,161007
4,0.945,0,6,12HeptG7T,161007
5,16.278333333333332,0,6,12HeptG7T,161007
6,16.178333333333335,0,6,12HeptG7T,161007
7,0.72,0,6,12HeptG7T,161007
0,5.543333333333333,0,7,12HeptG7T,161007
1,0.9022222222222223,0,7,12HeptG7T,161007
2,2.1977777777777776,0,7,12HeptG7T,161007
3,6.126666666666667,0,7,12HeptG7T,161007
4,1.0833333333333333,0,7,12HeptG7T,161007
5,0.8022222222222222,0,7,12HeptG7T,161007
6,3.715,0,7,12HeptG7T,161007
7,24.484444444444446,0,7,12HeptG7T,161007
8,4.267777777777778,0,7,12HeptG7T,161007
9,0.7766666666666666,0,7,12HeptG7T,161007
10,9.070555555555556,0,7,12HeptG7T,161007
0,10.31,0,8,12HeptG7T,161007
0,0.9211111111111111,0,11,12HeptG7T,161007
1,1.8583333333333334,0,11,12HeptG7T,161007
2,9.033333333333333,0,11,12HeptG7T,161007
3,0.8811111111111111,0,11,12HeptG7T,161007
4,18.862222222222222,0,11,12HeptG7T,161007
5,0.7255555555555555,0,11,12HeptG7T,161007
6,0.8166666666666667,0,11,12HeptG7T,161007
7,52.55277777777778,0,11,12HeptG7T,161007
0,0.72,0,12,12HeptG7T,161007
0,9.582777777777778,0,1,12SpacG10A,190506
1,1.3,0,1,12SpacG10A,190506
2,2.37,0,1,12SpacG10A,190506
3,45.41777777777778,0,1,12SpacG10A,190506
4,2.846111111111111,0,1,12SpacG10A,190506
5,0.7527777777777778,0,1,12SpacG10A,190506
0,3.125,0,2,12SpacG10A,190506
1,3.682777777777778,0,2,12SpacG10A,190506
2,1.1,0,2,12SpacG10A,190506
3,2.7666666666666666,0,2,12SpacG10A,190506
4,1.9116666666666666,0,2,12SpacG10A,190506
5,1.5305555555555554,0,2,12SpacG10A,190506
6,2.89,0,2,12SpacG10A,190506
7,1.1305555555555555,0,2,12SpacG10A,190506
8,0.7772222222222223,0,2,12SpacG10A,190506
9,0.7977777777777778,0,2,12SpacG10A,190506
10,2.6794444444444445,0,2,12SpacG10A,190506
11,1.2283333333333333,0,2,12SpacG10A,190506
0,6.927222222222222,0,3,12SpacG10A,190506
1,30.11277777777778,0,3,12SpacG10A,190506
2,1.2438888888888888,0,3,12SpacG10A,190506
3,2.7244444444444444,0,3,12SpacG10A,190506
4,1.0444444444444445,0,3,12SpacG10A,190506
5,69.52,0,3,12SpacG10A,190506
6,0.8405555555555555,0,3,12SpacG10A,190506
7,3.5594444444444444,0,3,12SpacG10A,190506
8,0.8683333333333333,0,3,12SpacG10A,190506
9,1.7433333333333334,0,3,12SpacG10A,190506
10,4.573333333333333,0,3,12SpacG10A,190506
0,2.361666666666667,0,4,12SpacG10A,190506
1,2.04,0,4,12SpacG10A,190506
2,0.9316666666666666,0,4,12SpacG10A,190506
3,17.650555555555556,0,4,12SpacG10A,190506
4,2.102222222222222,0,4,12SpacG10A,190506
5,0.8138888888888889,0,4,12SpacG10A,190506
6,6.411666666666667,0,4,12SpacG10A,190506
7,3.3072222222222223,0,4,12SpacG10A,190506
8,0.7872222222222223,0,4,12SpacG10A,190506
0,2.343888888888889,0,6,12SpacG10A,190506
1,6.442222222222222,0,6,12SpacG10A,190506
2,7.736666666666666,0,6,12SpacG10A,190506
3,9.152777777777779,0,6,12SpacG10A,190506
4,10.775555555555556,0,6,12SpacG10A,190506
5,1.8494444444444444,0,6,12SpacG10A,190506
0,0.8005555555555556,0,7,12SpacG10A,190506
1,3.3177777777777777,0,7,12SpacG10A,190506
2,3.641111111111111,0,7,12SpacG10A,190506
3,1.045,0,7,12SpacG10A,190506
4,0.9677777777777777,0,7,12SpacG10A,190506
5,0.765,0,7,12SpacG10A,190506
6,0.8911111111111111,0,7,12SpacG10A,190506
7,0.8994444444444445,0,7,12SpacG10A,190506
8,2.3055555555555554,0,7,12SpacG10A,190506
9,1.5766666666666667,0,7,12SpacG10A,190506
10,7.976111111111111,0,7,12SpacG10A,190506
11,3.635,0,7,12SpacG10A,190506
12,1.4388888888888889,0,7,12SpacG10A,190506
0,0.8361111111111111,0,10,12SpacG10A,190506
1,0.7972222222222223,0,10,12SpacG10A,190506
2,0.7527777777777778,0,10,12SpacG10A,190506
0,0.8083333333333333,0,2,V10-96,180331
1,53.80277777777778,0,2,V10-96,180331
2,2.4338888888888888,0,2,V10-96,180331
3,2.3577777777777778,0,2,V10-96,180331
4,7.499444444444444,0,2,V10-96,180331
5,10.248888888888889,0,2,V10-96,180331
6,2.915,0,2,V10-96,180331
7,8.734444444444444,0,2,V10-96,180331
8,2.132222222222222,0,2,V10-96,180331
9,1.1433333333333333,0,2,V10-96,180331
10,19.503333333333334,0,2,V10-96,180331
11,0.7194444444444444,0,2,V10-96,180331
12,2.1005555555555557,0,2,V10-96,180331
0,1.9222222222222223,0,3,V10-96,180331
1,2.318888888888889,0,3,V10-96,180331
2,1.54,0,3,V10-96,180331
3,0.8072222222222222,0,3,V10-96,180331
4,8.662222222222223,0,3,V10-96,180331
5,53.56722222222222,0,3,V10-96,180331
6,32.6,0,3,V10-96,180331
7,22.40277777777778,0,3,V10-96,180331
8,0.8,0,3,V10-96,180331
0,0.8,0,4,V10-96,180331
1,49.95333333333333,0,4,V10-96,180331
2,51.70666666666666,0,4,V10-96,180331
3,1.2772222222222223,0,4,V10-96,180331
4,6.969444444444444,0,4,V10-96,180331
5,16.852777777777778,0,4,V10-96,180331
6,17.942777777777778,0,4,V10-96,180331
7,2.23,0,4,V10-96,180331
8,0.7588888888888888,0,4,V10-96,180331
0,2.263333333333333,0,2,12HeptG5A,180301
1,1.0655555555555556,0,2,12HeptG5A,180301
2,14.876111111111111,0,2,12HeptG5A,180301
3,3.5322222222222224,0,2,12HeptG5A,180301
0,0.7733333333333333,0,4,12HeptG5A,180301
0,0.8111111111111111,0,6,12HeptG5A,180301
0,23.633333333333333,0,7,12HeptG5A,180301
1,1.845,0,7,12HeptG5A,180301
2,11.72888888888889,0,7,12HeptG5A,180301
3,9.781666666666666,0,7,12HeptG5A,180301
4,12.778888888888888,0,7,12HeptG5A,180301
5,1.125,0,7,12HeptG5A,180301
6,3.871111111111111,0,7,12HeptG5A,180301
0,5.979444444444445,0,1,12NonA1G,190429
1,1.7077777777777778,0,1,12NonA1G,190429
2,1.0133333333333334,0,1,12NonA1G,190429
3,3.0955555555555554,0,1,12NonA1G,190429
4,0.7216666666666667,0,1,12NonA1G,190429
5,1.0888888888888888,0,1,12NonA1G,190429
6,0.7938888888888889,0,1,12NonA1G,190429
7,11.472222222222221,0,1,12NonA1G,190429
8,53.27611111111111,0,1,12NonA1G,190429
0,4.621666666666667,0,2,12NonA1G,190429
1,1.9088888888888889,0,2,12NonA1G,190429
2,9.877777777777778,0,2,12NonA1G,190429
3,1.548888888888889,0,2,12NonA1G,190429
4,0.9161111111111111,0,2,12NonA1G,190429
0,0.8455555555555555,0,5,12NonA1G,190429
1,2.382222222222222,0,5,12NonA1G,190429
2,1.3877777777777778,0,5,12NonA1G,190429
3,0.8361111111111111,0,5,12NonA1G,190429
4,1.21,0,5,12NonA1G,190429
5,4.410555555555556,0,5,12NonA1G,190429
6,0.8577777777777778,0,5,12NonA1G,190429
7,0.765,0,5,12NonA1G,190429
8,1.7372222222222222,0,5,12NonA1G,190429
9,5.0616666666666665,0,5,12NonA1G,190429
10,0.9977777777777778,0,5,12NonA1G,190429
11,0.93,0,5,12NonA1G,190429
12,1.8983333333333334,0,5,12NonA1G,190429
13,0.8683333333333333,0,5,12NonA1G,190429
14,3.6616666666666666,0,5,12NonA1G,190429
15,16.377222222222223,0,5,12NonA1G,190429
16,9.690555555555555,0,5,12NonA1G,190429
17,12.330555555555556,0,5,12NonA1G,190429
18,18.36,0,5,12NonA1G,190429
19,6.722222222222222,0,5,12NonA1G,190429
20,8.727222222222222,0,5,12NonA1G,190429
21,18.63888888888889,0,5,12NonA1G,190429
22,9.184444444444445,0,5,12NonA1G,190429
23,9.679444444444444,0,5,12NonA1G,190429
0,0.8711111111111111,0,6,12NonA1G,190429
1,2.1655555555555557,0,6,12NonA1G,190429
2,1.8677777777777778,0,6,12NonA1G,190429
3,1.3322222222222222,0,6,12NonA1G,190429
4,1.6372222222222221,0,6,12NonA1G,190429
5,2.955,0,6,12NonA1G,190429
6,0.9427777777777778,0,6,12NonA1G,190429
7,2.1305555555555555,0,6,12NonA1G,190429
8,16.247777777777777,0,6,12NonA1G,190429
9,9.585,0,6,12NonA1G,190429
10,1.0777777777777777,0,6,12NonA1G,190429
0,1.3705555555555555,0,7,12NonA1G,190429
1,1.575,0,7,12NonA1G,190429
2,0.7744444444444445,0,7,12NonA1G,190429
3,1.261111111111111,0,7,12NonA1G,190429
4,1.5744444444444445,0,7,12NonA1G,190429
5,4.191666666666666,0,7,12NonA1G,190429
0,4.640555555555555,0,9,12NonA1G,190429
1,11.348333333333333,0,9,12NonA1G,190429
2,1.3255555555555556,0,9,12NonA1G,190429
3,14.986666666666666,0,9,12NonA1G,190429
4,0.7155555555555555,0,9,12NonA1G,190429
0,4.8,0,11,12NonA1G,190429
1,0.7694444444444445,0,11,12NonA1G,190429
2,1.0244444444444445,0,11,12NonA1G,190429
3,0.8283333333333334,0,11,12NonA1G,190429
4,0.725,0,11,12NonA1G,190429
5,1.2338888888888888,0,11,12NonA1G,190429
6,0.9322222222222222,0,11,12NonA1G,190429
0,0.8827777777777778,0,12,12NonA1G,190429
0,0.875,0,13,12NonA1G,190429
0,1.218888888888889,0,14,12NonA1G,190429
1,0.7944444444444444,0,14,12NonA1G,190429
2,1.5716666666666668,0,14,12NonA1G,190429
3,0.9777777777777777,0,14,12NonA1G,190429
4,5.973888888888889,0,14,12NonA1G,190429
5,1.1433333333333333,0,14,12NonA1G,190429
6,1.538888888888889,0,14,12NonA1G,190429
7,5.026666666666666,0,14,12NonA1G,190429
8,2.926111111111111,0,14,12NonA1G,190429
9,1.1433333333333333,0,14,12NonA1G,190429
10,1.9483333333333333,0,14,12NonA1G,190429
0,3.5894444444444447,0,15,12NonA1G,190429
1,0.7683333333333333,0,15,12NonA1G,190429
2,17.119444444444444,0,15,12NonA1G,190429
0,1.8872222222222221,0,16,12NonA1G,190429
0,0.8722222222222222,0,18,12NonA1G,190429
1,6.1433333333333335,0,18,12NonA1G,190429
2,0.8461111111111111,0,18,12NonA1G,190429
3,4.701666666666667,0,18,12NonA1G,190429
4,1.7144444444444444,0,18,12NonA1G,190429
5,1.298888888888889,0,18,12NonA1G,190429
6,2.0705555555555555,0,18,12NonA1G,190429
7,14.647222222222222,0,18,12NonA1G,190429
8,4.313888888888889,0,18,12NonA1G,190429
9,6.795,0,18,12NonA1G,190429
10,2.0105555555555554,0,18,12NonA1G,190429
11,4.761111111111111,0,18,12NonA1G,190429
12,0.7244444444444444,0,18,12NonA1G,190429
0,1.1183333333333334,0,19,12NonA1G,190429
1,2.8905555555555558,0,19,12NonA1G,190429
2,0.7766666666666666,0,19,12NonA1G,190429
3,6.237777777777778,0,19,12NonA1G,190429
4,1.0361111111111112,0,19,12NonA1G,190429
0,31.715555555555557,0,2,12SpacC1G,170803
1,11.168333333333333,0,2,12SpacC1G,170803
2,3.93,0,2,12SpacC1G,170803
3,1.626111111111111,0,2,12SpacC1G,170803
4,35.501666666666665,0,2,12SpacC1G,170803
0,0.7833333333333333,0,3,12SpacC1G,170803
1,7.030555555555556,0,3,12SpacC1G,170803
2,1.6905555555555556,0,3,12SpacC1G,170803
3,5.385555555555555,0,3,12SpacC1G,170803
0,0.8966666666666666,0,4,12SpacC1G,170803
1,1.3572222222222223,0,4,12SpacC1G,170803
2,9.348888888888888,0,4,12SpacC1G,170803
3,1.7044444444444444,0,4,12SpacC1G,170803
4,5.434444444444445,0,4,12SpacC1G,170803
5,1.865,0,4,12SpacC1G,170803
0,0.7827777777777778,0,1,12HeptT6CG7A,180926
0,0.755,0,4,12HeptT6CG7A,180926
0,0.7977777777777778,0,1,12SpacG10CG11A,180928
1,1.0644444444444445,0,1,12SpacG10CG11A,180928
2,4.750555555555556,0,1,12SpacG10CG11A,180928
3,0.7344444444444445,0,1,12SpacG10CG11A,180928
4,6.691666666666666,0,1,12SpacG10CG11A,180928
5,3.772222222222222,0,1,12SpacG10CG11A,180928
0,3.341111111111111,0,3,12SpacG10CG11A,180928
1,2.6727777777777777,0,3,12SpacG10CG11A,180928
2,3.048888888888889,0,3,12SpacG10CG11A,180928
0,2.8533333333333335,0,6,12SpacG10CG11A,180928
1,19.694444444444443,0,6,12SpacG10CG11A,180928
2,2.757222222222222,0,6,12SpacG10CG11A,180928
3,2.2516666666666665,0,6,12SpacG10CG11A,180928
4,2.5455555555555556,0,6,12SpacG10CG11A,180928
5,4.305555555555555,0,6,12SpacG10CG11A,180928
0,0.7461111111111111,0,1,12NonA4C,190515
1,0.7811111111111111,0,1,12NonA4C,190515
2,5.345555555555555,0,1,12NonA4C,190515
0,1.758888888888889,0,2,12NonA4C,190515
1,1.1488888888888888,0,2,12NonA4C,190515
2,1.4655555555555555,0,2,12NonA4C,190515
0,1.6877777777777778,0,3,12NonA4C,190515
1,11.536111111111111,0,3,12NonA4C,190515
2,0.9705555555555555,0,3,12NonA4C,190515
3,1.86,0,3,12NonA4C,190515
0,1.1272222222222221,0,5,12NonA4C,190515
0,0.7177777777777777,0,6,12NonA4C,190515
1,15.180555555555555,0,6,12NonA4C,190515
2,0.765,0,6,12NonA4C,190515
3,0.8361111111111111,0,6,12NonA4C,190515
4,0.8377777777777777,0,6,12NonA4C,190515
5,0.7327777777777778,0,6,12NonA4C,190515
6,2.7444444444444445,0,6,12NonA4C,190515
0,0.7561111111111111,0,9,12NonA4C,190515
0,0.7727777777777778,0,10,12NonA4C,190515
1,0.7744444444444445,0,10,12NonA4C,190515
0,0.7905555555555556,0,15,12NonA4C,190515
1,1.0316666666666667,0,15,12NonA4C,190515
2,2.262777777777778,0,15,12NonA4C,190515
0,1.3966666666666667,0,16,12NonA4C,190515
0,0.7444444444444445,0,17,12NonA4C,190515
0,2.7344444444444442,0,2,12SpacA3T,180213
1,5.100555555555555,0,2,12SpacA3T,180213
2,1.2972222222222223,0,2,12SpacA3T,180213
3,1.1827777777777777,0,2,12SpacA3T,180213
4,6.342777777777778,0,2,12SpacA3T,180213
5,1.0327777777777778,0,2,12SpacA3T,180213
6,1.0255555555555556,0,2,12SpacA3T,180213
7,2.7194444444444446,0,2,12SpacA3T,180213
8,0.9355555555555556,0,2,12SpacA3T,180213
9,1.1294444444444445,0,2,12SpacA3T,180213
10,0.8877777777777778,0,2,12SpacA3T,180213
0,1.4044444444444444,0,3,12SpacA3T,180213
1,2.4988888888888887,0,3,12SpacA3T,180213
0,2.2527777777777778,0,4,12SpacA3T,180213
1,2.287777777777778,0,4,12SpacA3T,180213
2,3.4427777777777777,0,4,12SpacA3T,180213
3,0.7383333333333333,0,4,12SpacA3T,180213
4,3.3244444444444445,0,4,12SpacA3T,180213
0,1.2755555555555556,0,7,12SpacA3T,180213
1,2.5733333333333333,0,7,12SpacA3T,180213
2,1.4966666666666666,0,7,12SpacA3T,180213
3,0.9272222222222222,0,7,12SpacA3T,180213
0,2.03,0,1,12SpacG11A,Date Unknown
1,2.4316666666666666,0,1,12SpacG11A,Date Unknown
2,1.985,0,1,12SpacG11A,Date Unknown
3,3.502222222222222,0,1,12SpacG11A,Date Unknown
4,12.168888888888889,0,1,12SpacG11A,Date Unknown
5,4.981111111111111,0,1,12SpacG11A,Date Unknown
6,1.11,0,1,12SpacG11A,Date Unknown
7,1.1844444444444444,0,1,12SpacG11A,Date Unknown
8,1.3272222222222223,0,1,12SpacG11A,Date Unknown
9,25.995555555555555,0,1,12SpacG11A,Date Unknown
10,28.046666666666667,0,1,12SpacG11A,Date Unknown
11,7.626666666666667,0,1,12SpacG11A,Date Unknown
12,1.8805555555555555,0,1,12SpacG11A,Date Unknown
13,3.5233333333333334,0,1,12SpacG11A,Date Unknown
14,5.837777777777778,0,1,12SpacG11A,Date Unknown
0,8.167222222222222,0,2,12SpacG11A,Date Unknown
1,0.7505555555555555,0,2,12SpacG11A,Date Unknown
2,2.078333333333333,0,2,12SpacG11A,Date Unknown
3,2.9827777777777778,0,2,12SpacG11A,Date Unknown
4,1.6527777777777777,0,2,12SpacG11A,Date Unknown
5,2.703333333333333,0,2,12SpacG11A,Date Unknown
0,0.7338888888888889,0,3,12SpacG11A,Date Unknown
1,2.4955555555555557,0,3,12SpacG11A,Date Unknown
2,1.5922222222222222,0,3,12SpacG11A,Date Unknown
3,0.7983333333333333,0,3,12SpacG11A,Date Unknown
0,31.11722222222222,0,4,12SpacG11A,Date Unknown
0,0.8022222222222222,0,5,12SpacG11A,Date Unknown
1,0.7438888888888889,0,5,12SpacG11A,Date Unknown
0,1.4177777777777778,0,8,12SpacG11A,Date Unknown
1,2.6266666666666665,0,8,12SpacG11A,Date Unknown
0,21.656666666666666,0,3,12SpacA12T,180126
1,10.002777777777778,0,3,12SpacA12T,180126
2,1.156111111111111,0,3,12SpacA12T,180126
3,1.8111111111111111,0,3,12SpacA12T,180126
4,1.2127777777777777,0,3,12SpacA12T,180126
5,0.7172222222222222,0,3,12SpacA12T,180126
6,1.0805555555555555,0,3,12SpacA12T,180126
7,0.8655555555555555,0,3,12SpacA12T,180126
8,8.555555555555555,0,3,12SpacA12T,180126
9,0.79,0,3,12SpacA12T,180126
10,1.3416666666666666,0,3,12SpacA12T,180126
11,2.2405555555555554,0,3,12SpacA12T,180126
0,3.347777777777778,0,4,12SpacA12T,180126
1,0.7538888888888889,0,4,12SpacA12T,180126
2,0.8833333333333333,0,4,12SpacA12T,180126
3,2.1783333333333332,0,4,12SpacA12T,180126
4,1.2638888888888888,0,4,12SpacA12T,180126
5,0.7816666666666666,0,4,12SpacA12T,180126
0,1.5866666666666667,0,5,12SpacA12T,180126
1,32.202777777777776,0,5,12SpacA12T,180126
2,0.7927777777777778,0,5,12SpacA12T,180126
3,0.7733333333333333,0,5,12SpacA12T,180126
4,0.8244444444444444,0,5,12SpacA12T,180126
5,1.3311111111111111,0,5,12SpacA12T,180126
6,12.305,0,5,12SpacA12T,180126
7,1.5033333333333334,0,5,12SpacA12T,180126
0,0.7777777777777778,0,2,12SpacA3G,180106
1,0.755,0,2,12SpacA3G,180106
2,0.8933333333333333,0,2,12SpacA3G,180106
3,0.7527777777777778,0,2,12SpacA3G,180106
4,0.8616666666666667,0,2,12SpacA3G,180106
5,1.0766666666666667,0,2,12SpacA3G,180106
0,1.5116666666666667,0,4,12SpacA3G,180106
1,22.76388888888889,0,4,12SpacA3G,180106
2,3.0294444444444446,0,4,12SpacA3G,180106
3,2.6505555555555556,0,4,12SpacA3G,180106
4,1.8077777777777777,0,4,12SpacA3G,180106
5,4.633333333333334,0,4,12SpacA3G,180106
6,1.058888888888889,0,4,12SpacA3G,180106
7,1.9733333333333334,0,4,12SpacA3G,180106
8,2.6077777777777778,0,4,12SpacA3G,180106
0,0.985,0,5,12SpacA3G,180106
1,1.778888888888889,0,5,12SpacA3G,180106
2,1.7927777777777778,0,5,12SpacA3G,180106
3,5.618333333333333,0,5,12SpacA3G,180106
4,1.3138888888888889,0,5,12SpacA3G,180106
5,0.8177777777777778,0,5,12SpacA3G,180106
6,3.1455555555555557,0,5,12SpacA3G,180106
7,1.7222222222222223,0,5,12SpacA3G,180106
8,0.7766666666666666,0,5,12SpacA3G,180106
0,5.263333333333334,0,6,12SpacA3G,180106
1,20.411666666666665,0,6,12SpacA3G,180106
2,13.717222222222222,0,6,12SpacA3G,180106
3,0.9155555555555556,0,6,12SpacA3G,180106
4,0.9555555555555556,0,6,12SpacA3G,180106
5,0.75,0,6,12SpacA3G,180106
6,20.166666666666668,0,6,12SpacA3G,180106
7,1.1744444444444444,0,6,12SpacA3G,180106
8,2.1944444444444446,0,6,12SpacA3G,180106
0,1.2238888888888888,0,1,12SpacG6T,170725
1,1.7672222222222222,0,1,12SpacG6T,170725
2,0.7238888888888889,0,1,12SpacG6T,170725
3,0.7483333333333333,0,1,12SpacG6T,170725
4,16.52,0,1,12SpacG6T,170725
0,0.8094444444444444,0,2,12SpacG6T,170725
1,6.732777777777778,0,2,12SpacG6T,170725
2,23.25888888888889,0,2,12SpacG6T,170725
3,0.9977777777777778,0,2,12SpacG6T,170725
4,1.1255555555555556,0,2,12SpacG6T,170725
5,1.9466666666666668,0,2,12SpacG6T,170725
6,1.1994444444444445,0,2,12SpacG6T,170725
0,6.533333333333333,0,3,12SpacG6T,170725
1,9.526111111111112,0,3,12SpacG6T,170725
2,7.275555555555556,0,3,12SpacG6T,170725
3,3.7466666666666666,0,3,12SpacG6T,170725
4,3.1105555555555555,0,3,12SpacG6T,170725
5,4.958333333333333,0,3,12SpacG6T,170725
6,3.9844444444444442,0,3,12SpacG6T,170725
7,6.213888888888889,0,3,12SpacG6T,170725
8,3.6233333333333335,0,3,12SpacG6T,170725
9,1.218888888888889,0,3,12SpacG6T,170725
10,51.77,0,3,12SpacG6T,170725
11,4.517777777777778,0,3,12SpacG6T,170725
12,20.98,0,3,12SpacG6T,170725
13,1.1405555555555555,0,3,12SpacG6T,170725
14,2.2516666666666665,0,3,12SpacG6T,170725
15,33.53722222222222,0,3,12SpacG6T,170725
16,2.9166666666666665,0,3,12SpacG6T,170725
17,2.4033333333333333,0,3,12SpacG6T,170725
18,2.0566666666666666,0,3,12SpacG6T,170725
19,7.031666666666666,0,3,12SpacG6T,170725
20,2.985,0,3,12SpacG6T,170725
21,2.6605555555555553,0,3,12SpacG6T,170725
22,1.5444444444444445,0,3,12SpacG6T,170725
0,1.6655555555555555,0,4,12SpacG6T,170725
1,0.99,0,4,12SpacG6T,170725
2,2.116111111111111,0,4,12SpacG6T,170725
3,1.8411111111111111,0,4,12SpacG6T,170725
4,4.407222222222222,0,4,12SpacG6T,170725
5,1.7161111111111111,0,4,12SpacG6T,170725
6,4.680555555555555,0,4,12SpacG6T,170725
7,0.9755555555555555,0,4,12SpacG6T,170725
8,0.9211111111111111,0,4,12SpacG6T,170725
9,1.2144444444444444,0,4,12SpacG6T,170725
10,1.0061111111111112,0,4,12SpacG6T,170725
